runId,scheduler,noPatrons,switchTime,seed,patronID,drinkName,executionTime,arrivalTime,serviceStartTime,completionTime,waitingTime,responseTime,turnaroundTime,queueLevel
MLFQ_10_456,MLFQ,10,5,456,3,Cider,25,1100,1101,1131,1,1,31,0
MLFQ_10_456,MLFQ,10,5,456,2,Cider,25,1123,1138,1168,15,15,45,1
MLFQ_10_456,MLFQ,10,5,456,1,Vodka shot,20,1071,1175,1197,104,104,126,2
MLFQ_10_456,MLFQ,10,5,456,0,Red Wine,25,1147,1204,1234,57,57,87,2
MLFQ_10_456,MLFQ,10,5,456,3,Martini,60,1234,1241,1302,7,7,68,1
MLFQ_10_456,MLFQ,10,5,456,1,Mojito,75,1201,1310,1387,109,109,186,2
MLFQ_10_456,MLFQ,10,5,456,4,Martini,60,1381,1394,1458,13,13,77,0
MLFQ_10_456,MLFQ,10,5,456,2,Cider,25,1271,1465,1495,194,194,224,2
MLFQ_10_456,MLFQ,10,5,456,0,Gin and Tonic,40,1389,1502,1544,113,113,155,2
MLFQ_10_456,MLFQ,10,5,456,1,Gin and Tonic,40,1502,1552,1596,50,50,94,2
MLFQ_10_456,MLFQ,10,5,456,4,Tequila shot,20,1569,1603,1627,34,34,58,1
MLFQ_10_456,MLFQ,10,5,456,2,Margarita,75,1599,1635,1715,36,36,116,2
MLFQ_10_456,MLFQ,10,5,456,5,Mojito,75,1684,1721,1801,37,37,117,0
MLFQ_10_456,MLFQ,10,5,456,6,Pina Colada,100,1717,1808,1913,91,91,196,0
MLFQ_10_456,MLFQ,10,5,456,5,Beer,25,1916,1921,1951,5,5,35,1
MLFQ_10_456,MLFQ,10,5,456,4,Margarita,75,1631,1959,2037,328,328,406,2
MLFQ_10_456,MLFQ,10,5,456,6,Gin and Tonic,40,2037,2043,2088,6,6,51,1
MLFQ_10_456,MLFQ,10,5,456,0,Vodka shot,20,1657,2095,2119,438,438,462,2
MLFQ_10_456,MLFQ,10,5,456,1,White Wine,25,1712,2127,2157,415,415,445,2
MLFQ_10_456,MLFQ,10,5,456,5,Mojito,75,2055,2165,2242,110,110,187,2
MLFQ_10_456,MLFQ,10,5,456,4,Vodka shot,20,2119,2249,2274,130,130,155,2
MLFQ_10_456,MLFQ,10,5,456,6,Martini,60,2202,2281,2346,79,79,144,2
MLFQ_10_456,MLFQ,10,5,456,4,Beer,25,2278,2353,2383,75,75,105,2
MLFQ_10_456,MLFQ,10,5,456,5,Margarita,75,2357,2390,2470,33,33,113,2
MLFQ_10_456,MLFQ,10,5,456,6,Bloody Mary,70,2458,2478,2549,20,20,91,2
MLFQ_10_456,MLFQ,10,5,456,4,B52,200,2487,2556,2761,69,69,274,2
MLFQ_10_456,MLFQ,10,5,456,5,White Wine,25,2555,2769,2797,214,214,242,2
MLFQ_10_456,MLFQ,10,5,456,6,Cosmopolitan,65,2704,2804,2874,100,100,170,2
MLFQ_10_456,MLFQ,10,5,456,4,Bloody Mary,70,2774,2882,2957,108,108,183,2
MLFQ_10_456,MLFQ,10,5,456,6,Mojito,75,2930,2964,3040,34,34,110,2
MLFQ_10_456,MLFQ,10,5,456,5,Vodka shot,20,2953,3046,3071,93,93,118,2
MLFQ_10_456,MLFQ,10,5,456,5,Gin and Tonic,40,3075,3078,3123,3,3,48,2
MLFQ_10_456,MLFQ,10,5,456,7,Cider,25,3116,3130,3156,14,14,40,0
MLFQ_10_456,MLFQ,10,5,456,6,Pina Colada,100,3155,3163,3268,8,8,113,2
MLFQ_10_456,MLFQ,10,5,456,7,Tequila shot,20,3258,3275,3300,17,17,42,1
MLFQ_10_456,MLFQ,10,5,456,5,Beer,25,3238,3308,3338,70,70,100,2
MLFQ_10_456,MLFQ,10,5,456,7,Pina Colada,100,3304,3345,3448,41,41,144,2
MLFQ_10_456,MLFQ,10,5,456,7,Martini,60,3572,3573,3635,1,1,63,2
MLFQ_10_456,MLFQ,10,5,456,7,Draft Beer,50,3747,3748,3803,1,1,56,2
MLFQ_10_456,MLFQ,10,5,456,8,Vodka shot,20,3821,3821,3844,0,0,23,0
MLFQ_10_456,MLFQ,10,5,456,8,Mojito,75,3848,3852,3932,4,4,84,1
MLFQ_10_456,MLFQ,10,5,456,7,Martini,60,3909,3939,4004,30,30,95,2
MLFQ_10_456,MLFQ,10,5,456,8,Tequila shot,20,4046,4047,4068,1,1,22,2
MLFQ_10_456,MLFQ,10,5,456,8,Margarita,75,4072,4075,4155,3,3,83,2
MLFQ_10_456,MLFQ,10,5,456,7,Tequila shot,20,4119,4163,4188,44,44,69,2
MLFQ_10_456,MLFQ,10,5,456,8,Cider,25,4241,4242,4268,1,1,27,2
MLFQ_10_456,MLFQ,10,5,456,9,Red Wine,25,4815,4816,4846,1,1,31,0
MLFQ_10_456,MLFQ,10,5,456,9,White Wine,25,5000,5001,5031,1,1,31,1
MLFQ_10_456,MLFQ,10,5,456,9,B52,200,5187,5188,5388,1,1,201,2
MLFQ_10_456,MLFQ,10,5,456,9,Martini,60,5400,5401,5465,1,1,65,2
MLFQ_10_456,MLFQ,10,5,456,9,Gin and Tonic,40,5578,5578,5623,0,0,45,2
MLFQ_10_456,MLFQ,10,5,456,9,Mojito,75,5739,5740,5820,1,1,81,2
MLFQ_10_456,MLFQ,10,5,456,9,Vodka shot,20,5930,5932,5957,2,2,27,2
MLFQ_10_456,MLFQ,10,5,456,9,Pina Colada,100,5961,5963,6068,2,2,107,2
