runId,scheduler,noPatrons,switchTime,seed,patronID,drinkName,executionTime,arrivalTime,serviceStartTime,completionTime,waitingTime,responseTime,turnaroundTime,queueLevel
PRIORITY_80_456,PRIORITY,80,5,456,43,Beer,25,2200,11915,11943,9715,9715,9743,0
PRIORITY_80_456,PRIORITY,80,5,456,39,Beer,25,11941,11951,11980,10,10,39,0
PRIORITY_80_456,PRIORITY,80,5,456,41,Martini,60,11923,11988,12053,65,65,130,0
PRIORITY_80_456,PRIORITY,80,5,456,40,Vodka shot,20,12027,12060,12085,33,33,58,0
PRIORITY_80_456,PRIORITY,80,5,456,42,Margarita,75,12059,12092,12171,33,33,112,0
PRIORITY_80_456,PRIORITY,80,5,456,41,Cosmopolitan,65,12169,12178,12247,9,9,78,0
PRIORITY_80_456,PRIORITY,80,5,456,43,Red Wine,25,12049,12253,12283,204,204,234,0
PRIORITY_80_456,PRIORITY,80,5,456,42,Draft Beer,50,12253,12289,12344,36,36,91,0
PRIORITY_80_456,PRIORITY,80,5,456,44,Pina Colada,100,2273,12350,12455,10077,10077,10182,0
PRIORITY_80_456,PRIORITY,80,5,456,43,Cosmopolitan,65,12438,12463,12530,25,25,92,0
PRIORITY_80_456,PRIORITY,80,5,456,45,B52,200,2313,12538,12741,10225,10225,10428,0
PRIORITY_80_456,PRIORITY,80,5,456,43,Margarita,75,12584,12749,12830,165,165,246,0
PRIORITY_80_456,PRIORITY,80,5,456,44,Vodka shot,20,12579,12837,12862,258,258,283,0
PRIORITY_80_456,PRIORITY,80,5,456,45,Red Wine,25,12754,12869,12899,115,115,145,0
PRIORITY_80_456,PRIORITY,80,5,456,46,Beer,25,2319,12905,12933,10586,10586,10614,0
PRIORITY_80_456,PRIORITY,80,5,456,43,Mojito,75,12915,12939,13020,24,24,105,0
PRIORITY_80_456,PRIORITY,80,5,456,47,Vodka shot,20,2361,13026,13049,10665,10665,10688,0
PRIORITY_80_456,PRIORITY,80,5,456,45,Pina Colada,100,13053,13055,13160,2,2,107,0
PRIORITY_80_456,PRIORITY,80,5,456,46,Pina Colada,100,13037,13167,13271,130,130,234,0
PRIORITY_80_456,PRIORITY,80,5,456,47,Gin and Tonic,40,13053,13277,13320,224,224,267,0
PRIORITY_80_456,PRIORITY,80,5,456,48,Gin and Tonic,40,2378,13327,13371,10949,10949,10993,0
PRIORITY_80_456,PRIORITY,80,5,456,49,Pina Colada,100,2460,13378,13479,10918,10918,11019,0
PRIORITY_80_456,PRIORITY,80,5,456,47,Martini,60,13432,13486,13548,54,54,116,0
PRIORITY_80_456,PRIORITY,80,5,456,48,Cosmopolitan,65,13486,13555,13622,69,69,136,0
PRIORITY_80_456,PRIORITY,80,5,456,50,Gin and Tonic,40,2612,13629,13669,11017,11017,11057,0
PRIORITY_80_456,PRIORITY,80,5,456,47,B52,200,13664,13676,13881,12,12,217,0
PRIORITY_80_456,PRIORITY,80,5,456,48,Beer,25,13677,13888,13919,211,211,242,0
PRIORITY_80_456,PRIORITY,80,5,456,51,Tequila shot,20,2621,13926,13951,11305,11305,11330,0
PRIORITY_80_456,PRIORITY,80,5,456,52,Bloody Mary,70,2701,13957,14031,11256,11256,11330,0
PRIORITY_80_456,PRIORITY,80,5,456,48,Red Wine,25,14025,14038,14068,13,13,43,0
PRIORITY_80_456,PRIORITY,80,5,456,53,Bloody Mary,70,2814,14075,14146,11261,11261,11332,0
PRIORITY_80_456,PRIORITY,80,5,456,54,Bloody Mary,70,2832,14154,14226,11322,11322,11394,0
PRIORITY_80_456,PRIORITY,80,5,456,55,Gin and Tonic,40,2911,14234,14277,11323,11323,11366,0
PRIORITY_80_456,PRIORITY,80,5,456,56,Beer,25,2937,14285,14310,11348,11348,11373,0
PRIORITY_80_456,PRIORITY,80,5,456,53,White Wine,25,14297,14317,14345,20,20,48,0
PRIORITY_80_456,PRIORITY,80,5,456,57,Margarita,75,2995,14352,14429,11357,11357,11434,0
PRIORITY_80_456,PRIORITY,80,5,456,54,Vodka shot,20,14378,14437,14461,59,59,83,0
PRIORITY_80_456,PRIORITY,80,5,456,54,Gin and Tonic,40,14465,14468,14511,3,3,46,0
PRIORITY_80_456,PRIORITY,80,5,456,53,White Wine,25,14498,14518,14545,20,20,47,0
PRIORITY_80_456,PRIORITY,80,5,456,56,Draft Beer,50,14414,14552,14602,138,138,188,0
PRIORITY_80_456,PRIORITY,80,5,456,58,White Wine,25,2997,14609,14639,11612,11612,11642,0
PRIORITY_80_456,PRIORITY,80,5,456,54,Cider,25,14623,14646,14674,23,23,51,0
PRIORITY_80_456,PRIORITY,80,5,456,59,Pina Colada,100,2997,14681,14786,11684,11684,11789,0
PRIORITY_80_456,PRIORITY,80,5,456,53,Vodka shot,20,14696,14793,14818,97,97,122,0
PRIORITY_80_456,PRIORITY,80,5,456,56,Cider,25,14707,14825,14853,118,118,146,0
PRIORITY_80_456,PRIORITY,80,5,456,60,Beer,25,3030,14860,14887,11830,11830,11857,0
PRIORITY_80_456,PRIORITY,80,5,456,61,Martini,60,3040,14895,14957,11855,11855,11917,0
PRIORITY_80_456,PRIORITY,80,5,456,56,Cider,25,14957,14964,14994,7,7,37,0
PRIORITY_80_456,PRIORITY,80,5,456,59,Gin and Tonic,40,14911,15000,15045,89,89,134,0
PRIORITY_80_456,PRIORITY,80,5,456,60,Cosmopolitan,65,14994,15052,15122,58,58,128,0
PRIORITY_80_456,PRIORITY,80,5,456,56,White Wine,25,15096,15129,15158,33,33,62,0
PRIORITY_80_456,PRIORITY,80,5,456,59,Vodka shot,20,15160,15165,15187,5,5,27,0
PRIORITY_80_456,PRIORITY,80,5,456,59,Martini,60,15192,15195,15258,3,3,66,0
PRIORITY_80_456,PRIORITY,80,5,456,61,Cider,25,15069,15265,15294,196,196,225,0
PRIORITY_80_456,PRIORITY,80,5,456,62,White Wine,25,3066,15301,15327,12235,12235,12261,0
PRIORITY_80_456,PRIORITY,80,5,456,56,Beer,25,15309,15334,15365,25,25,56,0
PRIORITY_80_456,PRIORITY,80,5,456,59,Red Wine,25,15369,15372,15397,3,3,28,0
PRIORITY_80_456,PRIORITY,80,5,456,61,Mojito,75,15395,15404,15480,9,9,85,0
